# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 3.883541419984333,6.1213360858883155,2.0716026053319956,9.53477465066367,3.0686335644101534,2.9999999999999165,-0.21934046534497859,13.740985377964092,-38.579420597229195,-52.520986520024735
 3.888851920081742,6.137458231852752,2.0742513473385995,9.3298986338241,3.0845650647023812,3.0000000000001674,-0.215218429725951,13.462072673933486,-38.05079411281366,-52.221023336642574
 3.894158305621615,6.153660549189275,2.0768546558984946,9.127986450163185,3.1004842213219996,2.9999999999999165,-0.21117991627331023,13.184967790822558,-37.529346822135864,-51.911959351645045
 3.89946061567802,6.169942712841764,2.079412816904414,8.928994217097866,3.1163911514912144,3.0,-0.20722310677318032,12.909714486704647,-37.014991665630006,-51.59386265730263
 3.9047588865451,6.186304397754095,2.0819261162490923,8.732878765110643,3.1322859640924543,2.999999999999916,-0.20334621592306126,12.636356227267328,-36.50764038223237,-51.26680144772732
 3.910053151852357,6.202745278870146,2.0843948398252645,8.539597631185186,3.148168760014225,3.000000000000084,-0.19954749161373628,12.364936178948605,-36.007203691177466,-50.93084404004383
 3.9153434426752662,6.219265031133794,2.086819273525664,8.349109051939124,3.1640396324829534,3.000000000000084,-0.19582521479855033,12.095497202120535,-35.51359146550614,-50.58605889541871
 3.920629787641424,6.235863329488918,2.0891997032430254,8.161371956465262,3.1798986673814267,3.0,-0.19217769927127445,11.828081844320979,-35.026712899366906,-50.2325146397229
 3.925912213032412,6.252539848879395,2.0915364148700832,7.976345958882798,3.1957459435543916,3.0000000000001683,-0.18860329181182042,11.56273233353493,-34.546476658738754,-49.870280083959805
 3.9311907428815647,6.269294264249101,2.0938296942995707,7.793991350656591,3.2115815331018496,3.0,-0.18510037176383112,11.299490571526144,-34.072791017909,-49.4994242443053
 3.936465399067808,6.286126250541915,2.096079827424223,7.614269092731407,3.227405501660579,3.0,-0.18166735107689225,11.038398127220447,-33.57086722906731,-49.069301369842925
 3.941741648980713,6.303035482701715,2.098287100136774,7.437140807437885,3.2365371777070115,1.7307133280584772,-0.1783026738383829,10.779496230141488,-32.91494413793332,-48.39431443894811
 3.947045380818163,6.320021635672377,2.1004517983299578,7.262568770285646,3.2206259821946626,-2.999999999999916,-0.17500481612257085,10.522825763900082,-32.14661107963418,-47.532190740483934
 3.9523975116625154,6.337084384397778,2.1025742078965086,7.090515901584932,3.2045695896616055,-2.999999999999917,-0.17177228557356494,10.268427259738292,-31.394792062432295,-46.67212627874464
 3.957798730542147,6.354223403821798,2.1046546147291614,6.92094575797521,3.1883659330227103,-3.0,-0.16860362122123512,10.01634089012898,-30.65910197719333,-45.81429581236962
 3.9632497458479277,6.371438368888314,2.106693304720649,6.753822523836044,3.172012887105369,-2.9999999999999187,-0.16549739287047566,9.766606462432197,-29.93916444019615,-44.95887226775459
 3.9687512861968504,6.388728954541202,2.108690563763707,6.589111002655274,3.155508266058601,-3.0,-0.16245220098063864,9.519263412609083,-29.23461166074922,-44.106026808258335
 3.9743041013411227,6.40609483572434,2.110646677751069,6.426776608288545,3.1388498206257838,-3.00000000000008,-0.1594666760542839,9.274350798994506,-28.54508428856533,-43.25592890209498
 3.9799089631258266,6.423535687381606,2.1125619325754696,6.266785356218411,3.1220352352716723,-2.999999999999921,-0.1565394783627077,9.031907296129281,-27.87023127166765,-42.408746388956075
 3.9855666664985154,6.441051184456878,2.1144366141296422,6.109103854755081,3.105062125153606,-3.0,-0.15366929730265372,8.791971188652981,-27.2097097028965,-41.564645545444506
 3.9912780305743865,6.458641001894032,2.116271008306322,5.9536992962430775,3.0879280329259933,-2.9999999999999223,-0.15085485129413756,8.554580365258417,-26.56318467489673,-40.72379114953561
